id,bi_sponsor_bi,bi_sponsor_count,cosponsor_count,cosponsor_normalized,cosponsor_rank,dw_nominate,missed_votes_pct,name,party,seniority,sponsor_count,sponsor_normalized,sponsor_rank,state,top_cosponsor_subjects,top_sponsor_subjects,total_votes,votes_with_party_pct,color,size,bi_pct,chamber,congress
F000463,16,40,198,0.844418052257,7,,0.0,Deb Fischer,R,3,40,0.6785,9,NE,"[(Health, 25), (Government operations and politics, 20), (Environmental protection, 17), (Crime and law enforcement, 16), (Congress, 14)]","[(Transportation and public works, 9), (Commerce, 5), (Taxation, 4), (Armed forces and national security, 4), (Government operations and politics, 3)]",502.0,94.42,red,20,0.4,senate,114
B000711,5,51,381,0.772575202293,35,,13.35,Barbara Boxer,D,23,51,0.493642305407,25,CA,"[(Health, 59), (International affairs, 43), (Armed forces and national security, 37), (Crime and law enforcement, 26), (Taxation, 23)]","[(Public lands and natural resources, 7), (Health, 6), (International affairs, 5), (Environmental protection, 5), (Education, 5)]",502.0,93.56,blue,20,0.0980392156863,senate,114
K000367,42,68,413,0.930993851887,6,,1.59,Amy Klobuchar,D,9,68,0.602317290553,10,MN,"[(Health, 85), (Taxation, 42), (Crime and law enforcement, 40), (Armed forces and national security, 38), (International affairs, 33)]","[(Crime and law enforcement, 10), (Health, 8), (Transportation and public works, 6), (Commerce, 5), (Armed forces and national security, 4)]",502.0,94.13,blue,20,0.617647058824,senate,114
K000360,39,74,371,0.744185004258,36,,6.18,Mark Kirk,R,7,74,0.406126126126,43,IL,"[(Health, 84), (International affairs, 67), (Armed forces and national security, 31), (Taxation, 29), (Crime and law enforcement, 25)]","[(Armed forces and national security, 13), (Health, 13), (International affairs, 8), (Taxation, 6), (Education, 5)]",502.0,77.07,red,20,0.527027027027,senate,114
D000618,14,38,229,0.785559439471,20,,0.0,Steve Daines,R,1,38,0.351052631579,52,MT,"[(Health, 26), (Armed forces and national security, 24), (Crime and law enforcement, 23), (Taxation, 16), (International affairs, 16)]","[(Government operations and politics, 5), (Armed forces and national security, 5), (Public lands and natural resources, 3), (Education, 3), (Energy, 3)]",502.0,89.24,red,20,0.368421052632,senate,114
G000386,70,94,247,0.830353794224,9,,0.0,Charles Grassley,R,35,94,0.544822695035,20,IA,"[(Health, 56), (Crime and law enforcement, 33), (Armed forces and national security, 25), (Government operations and politics, 19), (Taxation, 16)]","[(Health, 22), (Crime and law enforcement, 18), (Education, 11), (Government operations and politics, 7), (Taxation, 6)]",502.0,92.43,red,20,0.744680851064,senate,114
P000449,37,61,252,0.728367831693,39,,1.39,Rob Portman,R,5,61,0.520327868852,23,OH,"[(Health, 41), (Taxation, 32), (Crime and law enforcement, 26), (International affairs, 23), (Government operations and politics, 15)]","[(Taxation, 9), (Health, 9), (Government operations and politics, 7), (Crime and law enforcement, 7), (Energy, 5)]",502.0,84.65,red,20,0.606557377049,senate,114
C001088,35,43,427,0.934057134223,5,,3.59,Christopher Coons,D,7,43,0.511205073996,22,DE,"[(Health, 71), (International affairs, 68), (Crime and law enforcement, 47), (Armed forces and national security, 38), (Taxation, 25)]","[(Commerce, 6), (International affairs, 5), (Science, technology, communications, 5), (Animals, 4), (Health, 4)]",502.0,95.45,blue,20,0.813953488372,senate,114
C000174,19,31,179,0.896609427696,11,,2.59,Thomas Carper,D,15,31,1.0,1,DE,"[(Health, 28), (Government operations and politics, 24), (Crime and law enforcement, 15), (International affairs, 15), (Congress, 14)]","[(Government operations and politics, 11), (Health, 5), (Taxation, 4), (Emergency management, 3), (Finance and financial sector, 1)]",502.0,89.57,blue,20,0.612903225806,senate,114
S001141,7,10,160,0.744343824228,35,,2.79,Jeff Sessions,R,19,10,0.582666666667,15,AL,"[(Crime and law enforcement, 22), (International affairs, 17), (Health, 16), (Armed forces and national security, 14), (Congress, 14)]","[(Health, 5), (Immigration, 2), (Foreign trade and international finance, 1), (Civil rights and liberties, minority issues, 1), (International affairs, 1)]",502.0,88.32,red,20,0.7,senate,114
H001041,35,56,232,0.690812105824,47,,2.99,Dean Heller,R,5,56,0.413452380952,41,NV,"[(Armed forces and national security, 31), (Taxation, 24), (Health, 22), (Crime and law enforcement, 22), (Finance and financial sector, 17)]","[(Armed forces and national security, 12), (Taxation, 10), (Public lands and natural resources, 9), (Finance and financial sector, 4), (Health, 4)]",502.0,80.49,red,20,0.625,senate,114
F000062,23,67,376,0.917259045004,7,,2.59,Dianne Feinstein,D,23,67,0.625327905925,8,CA,"[(Health, 50), (Crime and law enforcement, 47), (International affairs, 32), (Armed forces and national security, 30), (Education, 26)]","[(Crime and law enforcement, 11), (None, 9), (Health, 6), (Armed forces and national security, 5), (International affairs, 5)]",502.0,92.43,blue,20,0.34328358209,senate,114
I000024,18,41,263,0.759354425007,30,,2.59,James Inhofe,R,23,41,0.553495934959,19,OK,"[(International affairs, 34), (Health, 24), (Taxation, 24), (Armed forces and national security, 21), (Crime and law enforcement, 21)]","[(Transportation and public works, 6), (Armed forces and national security, 5), (Government operations and politics, 4), (International affairs, 4), (Taxation, 4)]",502.0,93.25,red,20,0.439024390244,senate,114
G000555,12,40,457,0.716822797447,42,,0.4,Kirsten Gillibrand,D,7,40,0.441515151515,32,NY,"[(Health, 90), (Crime and law enforcement, 52), (Armed forces and national security, 40), (International affairs, 37), (Taxation, 35)]","[(Health, 7), (Education, 6), (Government operations and politics, 5), (Public lands and natural resources, 4), (Crime and law enforcement, 3)]",502.0,94.0,blue,20,0.3,senate,114
W000805,22,26,225,0.909587301587,9,,7.17,Mark Warner,D,7,26,0.433566433566,37,VA,"[(Health, 25), (International affairs, 19), (Armed forces and national security, 18), (Government operations and politics, 18), (Crime and law enforcement, 16)]","[(Government operations and politics, 5), (Armed forces and national security, 4), (Taxation, 4), (Health, 3), (Energy, 2)]",502.0,88.63,blue,20,0.846153846154,senate,114
P000595,16,26,372,0.856134482929,16,,1.39,Gary Peters,D,1,26,0.664801864802,4,MI,"[(International affairs, 43), (Armed forces and national security, 39), (Health, 38), (Commerce, 32), (Taxation, 28)]","[(Transportation and public works, 4), (Armed forces and national security, 3), (Commerce, 2), (Government operations and politics, 2), (Taxation, 2)]",502.0,95.35,blue,20,0.615384615385,senate,114
M000133,14,73,429,0.722748219522,40,,1.59,Edward Markey,D,3,73,0.437525944375,36,MA,"[(Health, 59), (International affairs, 53), (Crime and law enforcement, 33), (Armed forces and national security, 29), (Taxation, 27)]","[(Energy, 14), (Health, 12), (Transportation and public works, 8), (International affairs, 7), (Taxation, 5)]",502.0,92.71,blue,20,0.191780821918,senate,114
C001098,4,40,193,0.721745658622,42,,32.27,Ted Cruz,R,3,40,0.391,44,TX,"[(International affairs, 40), (Crime and law enforcement, 18), (Congress, 14), (Government operations and politics, 13), (Armed forces and national security, 12)]","[(International affairs, 10), (Immigration, 8), (Government operations and politics, 5), (Health, 4), (Science, technology, communications, 3)]",502.0,79.71,red,20,0.1,senate,114
C001095,2,20,218,0.645154612216,53,,2.79,Tom Cotton,R,1,20,0.483,26,AR,"[(Health, 34), (International affairs, 28), (Taxation, 18), (Armed forces and national security, 16), (Labor and employment, 13)]","[(Crime and law enforcement, 3), (International affairs, 3), (Armed forces and national security, 3), (Animals, 2), (Taxation, 2)]",502.0,90.98,red,20,0.1,senate,114
B000944,28,71,408,0.816302972802,28,,2.19,Sherrod Brown,D,9,71,0.46308151942,30,OH,"[(Health, 94), (Armed forces and national security, 49), (International affairs, 38), (Taxation, 28), (Education, 26)]","[(Health, 17), (Taxation, 13), (Armed forces and national security, 8), (Environmental protection, 5), (Sports and recreation, 4)]",502.0,93.48,blue,20,0.394366197183,senate,114
C000141,31,80,301,0.860682517568,15,,0.0,Benjamin Cardin,D,9,80,0.659924242424,5,MD,"[(International affairs, 57), (Health, 47), (Taxation, 32), (Armed forces and national security, 18), (Government operations and politics, 18)]","[(International affairs, 27), (Health, 11), (Taxation, 8), (Environmental protection, 7), (Crime and law enforcement, 6)]",502.0,95.82,blue,20,0.3875,senate,114
H001061,21,27,166,0.840297055204,8,,1.2,John Hoeven,R,5,27,0.647407407407,11,ND,"[(Health, 23), (Taxation, 15), (Crime and law enforcement, 15), (Congress, 13), (Armed forces and national security, 11)]","[(Energy, 5), (Armed forces and national security, 4), (Sports and recreation, 3), (Agriculture and food, 3), (Emergency management, 2)]",502.0,92.34,red,20,0.777777777778,senate,114
R000122,13,41,229,0.710784215081,44,,0.0,Jack Reed,D,19,41,0.430746489283,40,RI,"[(Health, 30), (Education, 23), (Taxation, 21), (Crime and law enforcement, 18), (International affairs, 18)]","[(Finance and financial sector, 11), (Education, 8), (Health, 5), (Taxation, 2), (Housing and community development, 2)]",502.0,95.82,blue,20,0.317073170732,senate,114
M000639,21,73,294,0.854848114361,17,,1.79,Robert Menendez,D,10,73,0.504441677044,24,NJ,"[(International affairs, 56), (Health, 46), (Armed forces and national security, 26), (Taxation, 21), (Crime and law enforcement, 18)]","[(Health, 10), (International affairs, 10), (Taxation, 7), (Civil rights and liberties, minority issues, 6), (Education, 6)]",502.0,92.49,blue,20,0.287671232877,senate,114
H001069,22,38,247,1.0,1,,0.4,Heidi Heitkamp,D,3,38,0.786124401914,2,ND,"[(Health, 43), (Crime and law enforcement, 20), (Government operations and politics, 19), (Taxation, 16), (Finance and financial sector, 15)]","[(Government operations and politics, 8), (Finance and financial sector, 4), (Health, 4), (Taxation, 3), (Native Americans, 3)]",502.0,78.6,blue,20,0.578947368421,senate,114
F000444,14,55,171,0.690836354544,46,,4.18,Jeff Flake,R,3,55,0.359636363636,49,AZ,"[(International affairs, 17), (Crime and law enforcement, 15), (Congress, 13), (Environmental protection, 13), (Health, 13)]","[(Public lands and natural resources, 9), (Immigration, 7), (Environmental protection, 5), (Taxation, 3), (Energy, 3)]",502.0,85.45,red,20,0.254545454545,senate,114
H000338,38,108,248,0.823126580339,11,,0.6,Orrin Hatch,R,39,108,0.518209876543,24,UT,"[(Crime and law enforcement, 34), (International affairs, 32), (Health, 22), (Environmental protection, 18), (Education, 15)]","[(Taxation, 25), (Crime and law enforcement, 11), (Health, 10), (Foreign trade and international finance, 9), (Public lands and natural resources, 8)]",502.0,90.78,red,20,0.351851851852,senate,114
R000307,12,33,269,0.683767627087,49,,2.19,Pat Roberts,R,19,33,0.385656565657,45,KS,"[(Health, 42), (Taxation, 42), (International affairs, 33), (Crime and law enforcement, 19), (Armed forces and national security, 18)]","[(Health, 8), (Taxation, 6), (Agriculture and food, 6), (Finance and financial sector, 3), (Government operations and politics, 2)]",502.0,94.09,red,20,0.363636363636,senate,114
B001135,23,45,204,0.794117647059,18,,0.6,Richard Burr,R,11,45,0.616740740741,13,NC,"[(Health, 39), (Armed forces and national security, 27), (Taxation, 22), (International affairs, 21), (Crime and law enforcement, 20)]","[(Armed forces and national security, 13), (Taxation, 6), (Government operations and politics, 4), (Health, 4), (Transportation and public works, 3)]",502.0,91.78,red,20,0.511111111111,senate,114
G000359,8,20,170,0.861268687998,6,,24.5,Lindsey Graham,R,13,20,0.375666666667,46,SC,"[(Crime and law enforcement, 28), (International affairs, 20), (Health, 18), (Armed forces and national security, 16), (Taxation, 14)]","[(International affairs, 7), (Crime and law enforcement, 2), (Public lands and natural resources, 2), (Government operations and politics, 1), (Families, 1)]",502.0,83.64,red,20,0.4,senate,114
B001236,18,25,281,0.749055375694,34,,0.8,John Boozman,R,5,25,0.576533333333,16,AR,"[(Health, 41), (International affairs, 40), (Armed forces and national security, 29), (Taxation, 29), (Crime and law enforcement, 18)]","[(Armed forces and national security, 4), (Health, 4), (Agriculture and food, 3), (Government operations and politics, 2), (Economics and public finance, 2)]",502.0,93.57,red,20,0.72,senate,114
K000383,14,26,278,0.787766468853,32,,2.19,Angus King,I,3,26,0.433566433566,37,ME,"[(Health, 67), (Armed forces and national security, 31), (Taxation, 30), (Crime and law enforcement, 17), (International affairs, 17)]","[(Energy, 6), (Taxation, 3), (Agriculture and food, 3), (Government operations and politics, 2), (Social welfare, 2)]",502.0,88.39,blue,20,0.538461538462,senate,114
B001230,10,46,423,0.792199670992,30,,0.0,Tammy Baldwin,D,3,46,0.432938076416,39,WI,"[(Health, 76), (Armed forces and national security, 54), (Crime and law enforcement, 31), (Government operations and politics, 30), (Taxation, 30)]","[(Education, 9), (Health, 8), (Armed forces and national security, 6), (Commerce, 4), (Government operations and politics, 3)]",502.0,94.42,blue,20,0.217391304348,senate,114
E000295,6,17,172,0.765121803016,28,,0.0,Joni Ernst,R,1,17,0.784705882353,4,IA,"[(Health, 27), (Armed forces and national security, 21), (Government operations and politics, 19), (Crime and law enforcement, 16), (International affairs, 16)]","[(Government operations and politics, 5), (Armed forces and national security, 5), (International affairs, 2), (Commerce, 1), (Immigration, 1)]",502.0,93.43,red,20,0.352941176471,senate,114
M000303,12,45,213,0.72262553946,41,,2.79,John McCain,R,29,45,0.480444444444,27,AZ,"[(International affairs, 31), (Health, 20), (Armed forces and national security, 19), (Crime and law enforcement, 17), (Taxation, 14)]","[(Armed forces and national security, 12), (Immigration, 5), (International affairs, 4), (Crime and law enforcement, 3), (Native Americans, 3)]",502.0,89.75,red,20,0.266666666667,senate,114
A000360,23,50,150,0.886318289786,5,,2.79,Lamar Alexander,R,13,50,0.714533333333,7,TN,"[(Health, 25), (Labor and employment, 14), (Congress, 12), (Energy, 11), (Taxation, 10)]","[(Health, 11), (Labor and employment, 9), (Energy, 6), (Education, 6), (Animals, 4)]",502.0,85.45,red,20,0.46,senate,114
M001153,19,82,248,0.812265343652,14,,4.18,Lisa Murkowski,R,15,82,0.445040650407,38,AK,"[(Health, 46), (Taxation, 24), (International affairs, 23), (Armed forces and national security, 22), (Crime and law enforcement, 15)]","[(Energy, 29), (Public lands and natural resources, 18), (Native Americans, 6), (Health, 4), (Environmental protection, 4)]",502.0,81.7,red,20,0.231707317073,senate,114
S000033,0,30,236,0.633753807701,46,,28.49,Bernard Sanders,I,9,30,0.375757575758,45,VT,"[(Armed forces and national security, 30), (Health, 30), (Crime and law enforcement, 19), (Taxation, 18), (Government operations and politics, 16)]","[(Labor and employment, 6), (Government operations and politics, 4), (Energy, 4), (Taxation, 4), (Health, 3)]",502.0,89.14,blue,20,0.0,senate,114
A000368,19,43,432,0.773159144893,26,,1.39,Kelly Ayotte,R,5,43,0.424341085271,40,NH,"[(Health, 78), (Crime and law enforcement, 45), (Taxation, 43), (International affairs, 33), (Government operations and politics, 31)]","[(Taxation, 8), (Health, 8), (International affairs, 4), (Labor and employment, 4), (Armed forces and national security, 4)]",502.0,79.39,red,20,0.441860465116,senate,114
