rep_id,bi_sponsor_bi,bi_sponsor_count,cosponsor_count,cosponsor_normalized,cosponsor_rank,dw_nominate,missed_votes_pct,name,party,seniority,sponsor_count,sponsor_normalized,sponsor_rank,state,top_cosponsor_subjects,top_sponsor_subjects,total_votes,votes_with_party_pct,color,size,bi_pct,chamber,congress
P000601,1,6,150,0.468518519,159,0.496,2.29,Steven Palazzo,R,8,6,0.233333333,177,MS,"[(Health, 39), (Taxation, 21), (Crime and law enforcement, 14), (Armed forces and national security, 8), (Finance and financial sector, 8)]","[(Finance and financial sector, 1), (Congress, 1), (Taxation, 1), (Public lands and natural resources, 1), (Law, 1)]",612,96.15,red,20,0.166666667,house,115
R000592,2,10,208,0.436698718,200,0.591,0.98,Todd Rokita,R,8,10,0.4,48,IN,"[(Health, 30), (Taxation, 23), (International affairs, 21), (Crime and law enforcement, 19), (Government operations and politics, 13)]","[(Education, 3), (Labor and employment, 3), (Taxation, 2), (Government operations and politics, 1), (Health, 1)]",612,94.72,red,20,0.2,house,115
R000591,1,4,66,0.612373737,14,0.36,0.33,Martha Roby,R,8,4,0.5,21,AL,"[(Health, 13), (Crime and law enforcement, 12), (Armed forces and national security, 9), (Taxation, 5), (International affairs, 4)]","[(Crime and law enforcement, 1), (Labor and employment, 1), (Economics and public finance, 1), (Armed forces and national security, 1)]",612,96.72,red,20,0.25,house,115
P000602,0,0,0,0,245,0.66,96.72,Mike Pompeo,R,8,0,0,242,KS,[],[],61,0,red,20,,house,115
R000597,3,7,77,0.477994228,134,0.584,1.31,Tom Rice,R,6,7,0.285714286,112,SC,"[(Taxation, 16), (Health, 8), (Immigration, 7), (International affairs, 6), (Crime and law enforcement, 5)]","[(Taxation, 3), (Social welfare, 1), (Health, 1), (Armed forces and national security, 1), (Environmental protection, 1)]",612,94.87,red,20,0.428571429,house,115
P000604,2,11,272,0.80950018,31,-0.502,9.97,Donald Payne Jr.,D,8,11,0.356643357,25,NJ,"[(Government operations and politics, 43), (Health, 35), (Crime and law enforcement, 22), (International affairs, 17), (Education, 16)]","[(Health, 3), (Emergency management, 2), (Transportation and public works, 2), (International affairs, 2), (Crime and law enforcement, 1)]",612,95.64,blue,20,0.181818182,house,115
P000607,1,12,448,0.613719462,198,-0.555,4.08,Mark Pocan,D,6,12,0.230769231,89,WI,"[(Health, 72), (Government operations and politics, 42), (Taxation, 37), (Armed forces and national security, 35), (Labor and employment, 31)]","[(Taxation, 3), (Government operations and politics, 2), (Education, 2), (Armed forces and national security, 2), (Labor and employment, 1)]",612,95.23,blue,20,0.083333333,house,115
P000606,0,7,180,0.475308642,142,0.556,2.78,Robert Pittenger,R,6,7,0.228571429,183,NC,"[(Health, 30), (Finance and financial sector, 26), (Taxation, 21), (Armed forces and national security, 17), (Crime and law enforcement, 12)]","[(Native Americans, 2), (Finance and financial sector, 2), (Taxation, 1), (Science, technology, communications, 1), (International affairs, 1)]",612,95.13,red,20,0,house,115
P000609,0,4,67,0.580431177,25,0.774,2.29,Gary Palmer,R,4,4,0.2,198,AL,"[(Crime and law enforcement, 13), (Government operations and politics, 7), (Health, 7), (Labor and employment, 5), (Taxation, 5)]","[(Economics and public finance, 1), (Law, 1), (Environmental protection, 1), (Transportation and public works, 1)]",612,96.49,red,20,0,house,115
P000608,5,11,331,0.772362056,52,-0.177,1.63,Scott Peters,D,6,11,0.293706294,47,CA,"[(Health, 52), (Armed forces and national security, 47), (Government operations and politics, 37), (International affairs, 18), (Taxation, 17)]","[(Congress, 2), (Armed forces and national security, 2), (Environmental protection, 2), (Emergency management, 1), (Health, 1)]",612,88.04,blue,20,0.454545455,house,115
R000599,3,23,124,0.819191569,27,-0.234,0.82,Raul Ruiz,D,6,23,0.230769231,89,CA,"[(Health, 23), (Government operations and politics, 15), (Armed forces and national security, 11), (Crime and law enforcement, 10), (Immigration, 7)]","[(Health, 5), (Government operations and politics, 3), (Armed forces and national security, 2), (Native Americans, 2), (Labor and employment, 2)]",612,92.42,blue,20,0.130434783,house,115
R000598,7,12,125,0.584444444,21,0.498,0,Keith Rothfus,R,6,12,0.366666667,66,PA,"[(Health, 20), (Finance and financial sector, 18), (Crime and law enforcement, 13), (Taxation, 10), (Armed forces and national security, 8)]","[(Finance and financial sector, 6), (None, 2), (Environmental protection, 2), (Law, 1), (Congress, 1)]",612,96.08,red,20,0.583333333,house,115
T000238,3,9,58,0.426245211,212,0.531,1.14,William Thornberry,R,24,9,0.377777778,60,TX,"[(Health, 15), (Taxation, 8), (Government operations and politics, 7), (International affairs, 4), (Crime and law enforcement, 3)]","[(Armed forces and national security, 5), (Public lands and natural resources, 1), (Taxation, 1), (Congress, 1), (Environmental protection, 1)]",612,97.85,red,20,0.333333333,house,115
C001111,2,7,182,0.709355828,112,,8.01,Charlie Crist,D,2,7,0.230769231,89,FL,"[(Government operations and politics, 18), (International affairs, 16), (Health, 15), (Armed forces and national security, 13), (Taxation, 12)]","[(Taxation, 3), (Civil rights and liberties, minority issues, 1), (Finance and financial sector, 1), (Armed forces and national security, 1), (Transportation and public works, 1)]",612,90.59,blue,20,0.285714286,house,115
C001110,0,8,184,0.818843358,28,,0.49,J. Correa,D,2,8,0.317307692,38,CA,"[(Armed forces and national security, 32), (Immigration, 22), (Government operations and politics, 21), (Health, 15), (Taxation, 14)]","[(Government operations and politics, 2), (Armed forces and national security, 2), (Immigration, 2), (Science, technology, communications, 1), (Commerce, 1)]",612,90.8,blue,20,0,house,115
R000601,1,10,130,0.571581197,30,0.745,1.14,John Ratcliffe,R,4,10,0.56,14,TX,"[(Crime and law enforcement, 15), (Government operations and politics, 14), (Health, 13), (Armed forces and national security, 9), (Taxation, 9)]","[(Crime and law enforcement, 3), (Government operations and politics, 2), (Emergency management, 1), (Armed forces and national security, 1), (Economics and public finance, 1)]",612,94.71,red,20,0.1,house,115
C001112,4,11,232,0.754607838,69,,0.16,Salud Carbajal,D,2,11,0.230769231,89,CA,"[(Government operations and politics, 38), (Armed forces and national security, 27), (Health, 17), (International affairs, 15), (Immigration, 14)]","[(Armed forces and national security, 2), (Public lands and natural resources, 2), (Government operations and politics, 1), (Crime and law enforcement, 1), (International affairs, 1)]",612,93.94,blue,20,0.363636364,house,115
R000607,1,4,108,0.474537037,144,,10.29,Francis Rooney,R,2,4,0.65,7,FL,"[(International affairs, 18), (Health, 11), (Taxation, 10), (Labor and employment, 10), (Immigration, 8)]","[(Labor and employment, 3), (Education, 1)]",612,97.63,red,20,0.25,house,115
R000606,1,5,476,0.680147059,156,,0.98,Jamie Raskin,D,2,5,0.230769231,89,MD,"[(Health, 59), (Government operations and politics, 54), (Crime and law enforcement, 47), (Armed forces and national security, 40), (Immigration, 30)]","[(Government operations and politics, 4), (International affairs, 1)]",612,96.04,blue,20,0.2,house,115
R000604,4,17,90,0.535493827,58,0.446,2.45,Steve Russell,R,4,17,0.305882353,95,OK,"[(Health, 17), (Crime and law enforcement, 10), (International affairs, 10), (Government operations and politics, 9), (Taxation, 8)]","[(Transportation and public works, 3), (Government operations and politics, 2), (Armed forces and national security, 2), (Agriculture and food, 2), (Education, 2)]",612,94.81,red,20,0.235294118,house,115
G000585,0,1,77,0.596964385,199,,3.41,Jimmy Gomez,D,2,1,0.230769231,89,CA,"[(Government operations and politics, 7), (Health, 6), (Crime and law enforcement, 6), (Public lands and natural resources, 6), (Armed forces and national security, 5)]","[(Armed forces and national security, 1)]",264,96.86,blue,20,0,house,115
C001051,1,4,80,0.578125,27,0.468,0.82,John Carter,R,16,4,0.35,70,TX,"[(Health, 9), (Government operations and politics, 8), (Finance and financial sector, 7), (Taxation, 7), (Immigration, 7)]","[(Armed forces and national security, 2), (Emergency management, 1), (International affairs, 1)]",612,96.87,red,20,0.25,house,115
R000609,2,8,113,0.440019666,194,,9.97,John Rutherford,R,2,8,0.425,43,FL,"[(Health, 22), (Armed forces and national security, 19), (Crime and law enforcement, 10), (Government operations and politics, 8), (Taxation, 8)]","[(Armed forces and national security, 3), (Emergency management, 2), (Government operations and politics, 2), (Immigration, 1)]",612,95.1,red,20,0.25,house,115
C001053,3,18,214,0.385514019,236,0.338,2.61,Tom Cole,R,16,18,0.372222222,63,OK,"[(Health, 27), (Armed forces and national security, 24), (Taxation, 22), (Government operations and politics, 16), (Crime and law enforcement, 15)]","[(Congress, 7), (Native Americans, 4), (Government operations and politics, 1), (Economics and public finance, 1), (Taxation, 1)]",612,94.63,red,20,0.166666667,house,115
G000581,2,2,175,0.728001753,89,,2.45,Vicente Gonzalez,D,2,2,0.230769231,89,TX,"[(Taxation, 20), (Armed forces and national security, 18), (Immigration, 15), (Finance and financial sector, 15), (Government operations and politics, 13)]","[(Finance and financial sector, 1), (Immigration, 1)]",612,90.79,blue,20,1,house,115
G000580,4,11,148,0.447635135,183,,17.32,Thomas Garrett,R,2,11,0.254545455,157,VA,"[(International affairs, 31), (Health, 18), (Armed forces and national security, 12), (Crime and law enforcement, 11), (Taxation, 10)]","[(Government operations and politics, 4), (Crime and law enforcement, 2), (Civil rights and liberties, minority issues, 2), (Social welfare, 1), (Congress, 1)]",612,94.66,red,20,0.363636364,house,115
G000583,7,8,145,0.951026021,5,,0.16,Josh Gottheimer,D,2,8,0.230769231,89,NJ,"[(International affairs, 21), (Finance and financial sector, 20), (Health, 15), (Armed forces and national security, 14), (Government operations and politics, 12)]","[(International affairs, 3), (Finance and financial sector, 2), (Taxation, 2), (Environmental protection, 1)]",612,84.78,blue,20,0.875,house,115
G000582,11,11,88,0.511363636,92,,NA,Jenniffer González-Colón,R,2,11,0.2,198,PR,"[(Armed forces and national security, 32), (Health, 11), (International affairs, 8), (Commerce, 7), (Finance and financial sector, 5)]","[(Taxation, 4), (Health, 4), (Government operations and politics, 1), (Social welfare, 1), (Transportation and public works, 1)]",,NA,red,20,1,house,115
R000435,13,16,155,0.431003584,206,0.245,18.63,Ileana Ros-Lehtinen,R,30,16,0.325,82,FL,"[(International affairs, 39), (Health, 28), (Armed forces and national security, 8), (Taxation, 8), (Immigration, 8)]","[(International affairs, 12), (Government operations and politics, 1), (Crime and law enforcement, 1), (Education, 1), (Arts, culture, religion, 1)]",612,85.94,red,20,0.8125,house,115
G000566,0,0,55,0.517676768,77,0.668,1.31,Trey Gowdy,R,8,0,0,242,SC,"[(Crime and law enforcement, 8), (Health, 7), (Immigration, 5), (International affairs, 5), (Taxation, 5)]",[],612,98.18,red,20,,house,115
G000565,7,14,230,0.450483092,182,0.601,5.23,Paul Gosar,R,8,14,0.285714286,112,AZ,"[(Environmental protection, 25), (Public lands and natural resources, 24), (Health, 20), (Taxation, 19), (Immigration, 18)]","[(Public lands and natural resources, 5), (Government operations and politics, 2), (Health, 2), (Water resources development, 1), (Energy, 1)]",612,93.79,red,20,0.5,house,115
G000563,0,6,125,0.452222222,180,0.449,0.33,Bob Gibbs,R,8,6,0.3,97,OH,"[(Health, 20), (Taxation, 15), (Armed forces and national security, 12), (Crime and law enforcement, 12), (International affairs, 11)]","[(Environmental protection, 4), (Labor and employment, 1), (Water resources development, 1)]",612,95.25,red,20,0,house,115
G000560,1,3,91,0.462454212,169,0.755,0.49,Tom Graves,R,10,3,0.266666667,136,GA,"[(Health, 21), (Taxation, 10), (Armed forces and national security, 7), (Crime and law enforcement, 7), (Immigration, 6)]","[(Crime and law enforcement, 1), (Finance and financial sector, 1), (Economics and public finance, 1)]",612,94.42,red,20,0.333333333,house,115
C000059,4,13,111,0.584334334,22,0.346,0.98,Ken Calvert,R,26,13,0.292307692,110,CA,"[(Taxation, 13), (Armed forces and national security, 12), (Health, 12), (Government operations and politics, 12), (Crime and law enforcement, 8)]","[(Government operations and politics, 2), (Crime and law enforcement, 2), (Armed forces and national security, 2), (Environmental protection, 2), (Immigration, 1)]",612,96.53,red,20,0.307692308,house,115
G000568,4,24,108,0.514403292,84,0.534,1.8,Morgan Griffith,R,8,24,0.258333333,153,VA,"[(Health, 34), (Government operations and politics, 11), (Economics and public finance, 7), (Taxation, 7), (Environmental protection, 7)]","[(Health, 11), (Energy, 5), (Environmental protection, 2), (Commerce, 1), (Crime and law enforcement, 1)]",612,93.68,red,20,0.166666667,house,115
C000754,1,4,112,0.790425066,38,-0.162,0.65,Jim Cooper,D,16,4,0.230769231,89,TN,"[(Government operations and politics, 29), (Health, 15), (Armed forces and national security, 10), (Congress, 7), (Finance and financial sector, 6)]","[(Congress, 4)]",612,88.82,blue,20,0.25,house,115
L000573,1,8,88,0.542929293,53,0.724,8.5,Raúl Labrador,R,8,8,0.275,130,ID,"[(Crime and law enforcement, 13), (Public lands and natural resources, 9), (Health, 9), (Government operations and politics, 6), (Taxation, 6)]","[(Immigration, 2), (Government operations and politics, 1), (Congress, 1), (Armed forces and national security, 1), (Labor and employment, 1)]",612,95.18,red,20,0.125,house,115
J000295,3,4,161,0.475327812,141,0.257,1.63,Dave Joyce,R,6,4,0.2,198,OH,"[(Health, 36), (Taxation, 22), (Armed forces and national security, 16), (Crime and law enforcement, 14), (International affairs, 11)]","[(Health, 2), (Armed forces and national security, 1), (Transportation and public works, 1)]",612,90.37,red,20,0.75,house,115
L000570,3,20,164,0.657451743,182,-0.374,0.16,Ben Luján,D,10,20,0.230769231,89,NM,"[(Health, 36), (Armed forces and national security, 15), (Government operations and politics, 14), (Education, 13), (Public lands and natural resources, 9)]","[(Health, 7), (Native Americans, 3), (Science, technology, communications, 3), (Commerce, 1), (Finance and financial sector, 1)]",612,96.56,blue,20,0.15,house,115
J000290,15,18,191,0.444299011,187,0.526,4.58,Lynn Jenkins,R,10,18,0.233333333,177,KS,"[(Health, 45), (Taxation, 35), (Armed forces and national security, 19), (Crime and law enforcement, 13), (Labor and employment, 9)]","[(Health, 11), (Taxation, 4), (Public lands and natural resources, 1), (Congress, 1), (Government operations and politics, 1)]",612,94.01,red,20,0.833333333,house,115
L000576,3,7,115,0.422705314,219,0.569,13.73,Billy Long,R,8,7,0.2,198,MO,"[(Health, 28), (Taxation, 20), (Crime and law enforcement, 9), (Environmental protection, 9), (Labor and employment, 6)]","[(Health, 5), (Government operations and politics, 1), (Transportation and public works, 1)]",612,96.4,red,20,0.428571429,house,115
J000292,4,7,150,0.42962963,208,0.437,1.14,Bill Johnson,R,8,7,0.457142857,35,OH,"[(Health, 34), (Taxation, 17), (Crime and law enforcement, 17), (Armed forces and national security, 10), (International affairs, 9)]","[(Health, 3), (Environmental protection, 2), (Science, technology, communications, 1), (Energy, 1)]",612,93.55,red,20,0.571428571,house,115
